City_ID,City,Country,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM2.5_AQI_Value,PM2.5_AQI_Category
11732,Matiari,Pakistan,161,Unhealthy,1,Good,27,Good,1,Good,161,Unhealthy
11733,Matli,Pakistan,146,Unhealthy for Sensitive Groups,1,Good,24,Good,2,Good,146,Unhealthy for Sensitive Groups
11734,Maumelle,United States of America,72,Moderate,1,Good,72,Moderate,1,Good,65,Moderate
11735,Mejorada Del Campo,Spain,43,Good,1,Good,43,Good,0,Good,10,Good
11736,Melzo,Italy,89,Moderate,1,Good,63,Moderate,0,Good,89,Moderate
11737,Midwest City,United States of America,58,Moderate,1,Good,46,Good,1,Good,58,Moderate
11738,Mineralnyye Vody,Russian Federation,40,Good,1,Good,40,Good,2,Good,34,Good
11739,Mirabad,Afghanistan,165,Unhealthy,1,Good,45,Good,0,Good,165,Unhealthy
11740,Mislata,Spain,41,Good,1,Good,41,Good,0,Good,15,Good
11741,Mitry Mory,France,68,Moderate,1,Good,47,Good,1,Good,68,Moderate
11742,Molnlycke,Sweden,41,Good,1,Good,41,Good,0,Good,11,Good
11743,Montargis,France,70,Moderate,1,Good,41,Good,1,Good,70,Moderate
11745,Monte San Giovanni Campano,Italy,62,Moderate,1,Good,62,Moderate,0,Good,50,Good
11746,Monze,Zambia,25,Good,0,Good,25,Good,0,Good,21,Good
11747,Morwa,India,145,Unhealthy for Sensitive Groups,1,Good,37,Good,2,Good,145,Unhealthy for Sensitive Groups
11748,Mount Juliet,United States of America,50,Good,1,Good,50,Good,2,Good,50,Good
11749,Mulki,India,62,Moderate,1,Good,20,Good,2,Good,62,Moderate
11750,Munchberg,Germany,52,Moderate,1,Good,49,Good,0,Good,52,Moderate
11751,Muncie,United States of America,51,Moderate,1,Good,38,Good,2,Good,51,Moderate
11752,Mundargi,India,35,Good,1,Good,19,Good,2,Good,35,Good
11753,Muskogee,United States of America,55,Moderate,1,Good,47,Good,1,Good,55,Moderate
11754,Mutsamudu,Comoros,34,Good,0,Good,25,Good,0,Good,34,Good
11755,Mweka,Democratic Republic of the Congo,135,Unhealthy for Sensitive Groups,3,Good,29,Good,0,Good,135,Unhealthy for Sensitive Groups
11757,Nabagram,India,158,Unhealthy,5,Good,15,Good,11,Good,158,Unhealthy
11758,Nagarote,Nicaragua,50,Good,1,Good,27,Good,0,Good,50,Good
11759,Namibe,Angola,44,Good,1,Good,16,Good,0,Good,44,Good
11760,Nancha,China,92,Moderate,3,Good,30,Good,2,Good,92,Moderate
11761,Nanuque,Brazil,25,Good,0,Good,25,Good,0,Good,25,Good
11762,Piedmont,United States of America,47,Good,1,Good,33,Good,3,Good,47,Good
11763,Pingdu,China,118,Unhealthy for Sensitive Groups,5,Good,79,Moderate,10,Good,118,Unhealthy for Sensitive Groups
11764,Pleasanton,United States of America,54,Moderate,1,Good,28,Good,7,Good,54,Moderate
11765,Ponsacco,Italy,85,Moderate,1,Good,85,Moderate,0,Good,37,Good
11766,Port Chester,United States of America,53,Moderate,1,Good,47,Good,3,Good,53,Moderate
11767,Porterville,United States of America,52,Moderate,1,Good,22,Good,5,Good,52,Moderate
11768,Pottstown,United States of America,44,Good,1,Good,42,Good,2,Good,44,Good
11769,Prien,Germany,68,Moderate,1,Good,64,Moderate,0,Good,68,Moderate
11770,Puerto Asis,Colombia,10,Good,1,Good,4,Good,0,Good,10,Good
11771,Punakha,Bhutan,21,Good,1,Good,15,Good,0,Good,21,Good
11772,Purificacion,Colombia,50,Good,1,Good,12,Good,1,Good,50,Good
11773,Pusad,India,156,Unhealthy,2,Good,28,Good,4,Good,156,Unhealthy
11774,Puyang,China,157,Unhealthy,5,Good,89,Moderate,15,Good,157,Unhealthy
11775,Qandahar,Afghanistan,56,Moderate,0,Good,33,Good,0,Good,56,Moderate
11776,Qazvin,Iran (Islamic Republic of),155,Unhealthy,2,Good,122,Unhealthy for Sensitive Groups,3,Good,155,Unhealthy
11777,Quatro Barras,Brazil,40,Good,1,Good,17,Good,1,Good,40,Good
11778,Quixada,Brazil,22,Good,0,Good,22,Good,0,Good,21,Good
11779,Rabinal,Guatemala,44,Good,1,Good,23,Good,0,Good,44,Good
11780,Ragama,Sri Lanka,89,Moderate,1,Good,20,Good,3,Good,89,Moderate
11781,Raghudebbati,India,192,Unhealthy,9,Good,5,Good,23,Good,192,Unhealthy
11782,Raigarh,India,159,Unhealthy,2,Good,63,Moderate,2,Good,159,Unhealthy
11783,Nilopolis,Brazil,88,Moderate,1,Good,35,Good,3,Good,88,Moderate
11784,Nizhnyaya Tura,Russian Federation,41,Good,1,Good,41,Good,0,Good,39,Good
11785,Norco,United States of America,105,Unhealthy for Sensitive Groups,3,Good,15,Good,20,Good,105,Unhealthy for Sensitive Groups
11786,North Aurora,United States of America,49,Good,1,Good,38,Good,2,Good,49,Good
11787,Nova Gorica,Slovenia,77,Moderate,1,Good,47,Good,0,Good,77,Moderate
11788,Nova Olinda Do Norte,Brazil,44,Good,1,Good,4,Good,0,Good,44,Good
11789,Novouzensk,Russian Federation,49,Good,1,Good,49,Good,0,Good,11,Good
11790,Novyy Urengoy,Russian Federation,73,Moderate,1,Good,23,Good,0,Good,73,Moderate
11791,Nueva San Salvador,El Salvador,75,Moderate,2,Good,17,Good,4,Good,75,Moderate
11792,Nushki,Pakistan,116,Unhealthy for Sensitive Groups,0,Good,35,Good,1,Good,116,Unhealthy for Sensitive Groups
11793,Oakville,United States of America,82,Moderate,2,Good,41,Good,7,Good,82,Moderate
11794,Ochtrup,Germany,39,Good,1,Good,39,Good,0,Good,35,Good
11795,Ocotal,Nicaragua,32,Good,1,Good,18,Good,0,Good,32,Good
11796,Ogden,United States of America,49,Good,1,Good,32,Good,4,Good,49,Good
11797,Okaya,Japan,133,Unhealthy for Sensitive Groups,3,Good,4,Good,12,Good,133,Unhealthy for Sensitive Groups
11798,Olanchito,Honduras,75,Moderate,1,Good,14,Good,0,Good,75,Moderate
11799,Olching,Germany,67,Moderate,1,Good,62,Moderate,0,Good,67,Moderate
11800,Oldenburg,Germany,39,Good,1,Good,39,Good,0,Good,29,Good
11801,Oliveira Do Douro,Portugal,41,Good,0,Good,41,Good,0,Good,19,Good
11802,Olympia,United States of America,40,Good,1,Good,31,Good,4,Good,40,Good
11803,Ondorhaan,Mongolia,61,Moderate,2,Good,32,Good,0,Good,61,Moderate
11804,Ono,Japan,81,Moderate,2,Good,24,Good,12,Good,81,Moderate
11805,Orta Nova,Italy,66,Moderate,1,Good,66,Moderate,0,Good,47,Good
11806,Ouargaye,Burkina Faso,49,Good,1,Good,26,Good,0,Good,49,Good
11807,Padre Paraiso,Brazil,22,Good,0,Good,22,Good,0,Good,19,Good
11808,Paducah,United States of America,77,Moderate,1,Good,49,Good,3,Good,77,Moderate
11809,Pandhurna,India,162,Unhealthy,3,Good,17,Good,7,Good,162,Unhealthy
11810,Panjab,Afghanistan,83,Moderate,0,Good,28,Good,0,Good,83,Moderate
11811,Parbatipur,Bangladesh,101,Unhealthy for Sensitive Groups,3,Good,29,Good,7,Good,101,Unhealthy for Sensitive Groups
11812,Patnagarh,India,157,Unhealthy,2,Good,54,Moderate,1,Good,157,Unhealthy
11813,Pecangakan,Indonesia,150,Unhealthy,3,Good,10,Good,16,Good,150,Unhealthy
11814,Pedro Carbo,Ecuador,58,Moderate,1,Good,24,Good,1,Good,58,Moderate
11815,Pekin,United States of America,58,Moderate,1,Good,42,Good,1,Good,58,Moderate
11816,Baja,Hungary,59,Moderate,1,Good,59,Moderate,0,Good,52,Moderate
11817,Bals,Romania,54,Moderate,1,Good,54,Moderate,0,Good,42,Good
11818,Barendrecht,Netherlands,39,Good,1,Good,39,Good,1,Good,32,Good
11819,Barinitas,Venezuela (Bolivarian Republic of),52,Moderate,1,Good,16,Good,0,Good,52,Moderate
11820,Bastia,France,80,Moderate,1,Good,80,Moderate,1,Good,25,Good
11821,Batalha,Brazil,22,Good,0,Good,22,Good,0,Good,14,Good
11822,Beaucaire,France,51,Moderate,1,Good,51,Moderate,0,Good,39,Good
11823,Beersel,Belgium,53,Moderate,1,Good,38,Good,2,Good,53,Moderate
11824,Behshahr,Iran (Islamic Republic of),154,Unhealthy,2,Good,32,Good,2,Good,154,Unhealthy
11825,Beian,China,95,Moderate,3,Good,35,Good,3,Good,95,Moderate
11826,Belgaum,India,59,Moderate,1,Good,27,Good,2,Good,59,Moderate
11827,Bellingham,United States of America,50,Good,2,Good,26,Good,7,Good,50,Good
11829,Beniganj,India,159,Unhealthy,4,Good,39,Good,10,Good,159,Unhealthy
11830,Benin,Nigeria,55,Moderate,1,Good,25,Good,0,Good,55,Moderate
11831,Bergschenhoek,Netherlands,38,Good,1,Good,38,Good,1,Good,32,Good
11832,Bhikangaon,India,174,Unhealthy,2,Good,32,Good,2,Good,174,Unhealthy
11833,Bhilwara,India,158,Unhealthy,1,Good,25,Good,5,Good,158,Unhealthy
11834,Bihariganj,India,150,Unhealthy,4,Good,35,Good,8,Good,150,Unhealthy
11835,Bikapur,India,162,Unhealthy,4,Good,51,Moderate,7,Good,162,Unhealthy
11836,Bilhaur,India,173,Unhealthy,4,Good,45,Good,9,Good,173,Unhealthy
11837,Bo Rai,Thailand,40,Good,1,Good,15,Good,1,Good,40,Good
11838,Bodaybo,Russian Federation,33,Good,2,Good,18,Good,1,Good,33,Good
11839,Bodrum,Turkey,56,Moderate,1,Good,56,Moderate,1,Good,26,Good
11840,Bopfingen,Germany,64,Moderate,1,Good,51,Moderate,0,Good,64,Moderate
11841,Boundiali,Côte d'Ivoire,21,Good,1,Good,20,Good,0,Good,21,Good
11842,Braila,Romania,50,Good,1,Good,47,Good,0,Good,50,Good
11843,Briancon,France,54,Moderate,0,Good,38,Good,0,Good,54,Moderate
11844,Brno,Czechia,73,Moderate,1,Good,46,Good,0,Good,73,Moderate
11845,Bugo,Philippines,53,Moderate,1,Good,18,Good,3,Good,53,Moderate
11846,Bukit Mertajam,Malaysia,150,Unhealthy,3,Good,24,Good,10,Good,150,Unhealthy
11847,Buluangan,Philippines,73,Moderate,1,Good,27,Good,2,Good,73,Moderate
11848,Burscheid,Germany,55,Moderate,1,Good,44,Good,1,Good,55,Moderate
11849,Buxton,United Kingdom of Great Britain and Northern Ireland,40,Good,1,Good,34,Good,1,Good,40,Good
11850,Buzau,Romania,53,Moderate,1,Good,45,Good,0,Good,53,Moderate
11851,Bytom,Poland,64,Moderate,1,Good,44,Good,1,Good,64,Moderate
11852,Cabo Rojo,United States of America,110,Unhealthy for Sensitive Groups,0,Good,28,Good,0,Good,110,Unhealthy for Sensitive Groups
11853,Cacoal,Brazil,42,Good,1,Good,6,Good,0,Good,42,Good
11854,Cajuru,Brazil,50,Good,1,Good,21,Good,0,Good,50,Good
11855,Calbe,Germany,44,Good,1,Good,44,Good,0,Good,42,Good
11857,Can Tho,Viet Nam,152,Unhealthy,3,Good,7,Good,11,Good,152,Unhealthy
11858,Candido Mota,Brazil,43,Good,1,Good,20,Good,0,Good,43,Good
11859,Carmel,United States of America,56,Moderate,1,Good,42,Good,1,Good,56,Moderate
11860,Carutapera,Brazil,23,Good,0,Good,20,Good,0,Good,23,Good
11861,Cathedral City,United States of America,51,Moderate,1,Good,35,Good,3,Good,51,Moderate
11862,Caucaia,Brazil,31,Good,0,Good,24,Good,0,Good,31,Good
11863,Cecina,Italy,83,Moderate,1,Good,83,Moderate,0,Good,35,Good
11864,Celbridge,Ireland,42,Good,1,Good,42,Good,0,Good,37,Good
11865,Celendin,Peru,14,Good,0,Good,8,Good,0,Good,14,Good
11866,Cernay,France,66,Moderate,1,Good,55,Moderate,0,Good,66,Moderate
11867,Chateaurenard,France,49,Good,1,Good,49,Good,0,Good,40,Good
11868,Chengdu,China,386,Hazardous,28,Good,0,Good,64,Moderate,386,Hazardous
11869,Chernogorsk,Russian Federation,37,Good,1,Good,18,Good,7,Good,37,Good
11870,Chernushka,Russian Federation,40,Good,1,Good,40,Good,0,Good,11,Good
11871,Chillum,United States of America,51,Moderate,1,Good,51,Moderate,1,Good,39,Good
11872,Chino Hills,United States of America,113,Unhealthy for Sensitive Groups,3,Good,15,Good,20,Good,113,Unhealthy for Sensitive Groups
11873,Chivasso,Italy,81,Moderate,1,Good,66,Moderate,0,Good,81,Moderate
11874,Chojnice,Poland,41,Good,1,Good,41,Good,0,Good,19,Good
11875,Aci Catena,Italy,105,Unhealthy for Sensitive Groups,1,Good,43,Good,0,Good,105,Unhealthy for Sensitive Groups
11876,Alanganallur,India,139,Unhealthy for Sensitive Groups,3,Good,13,Good,9,Good,139,Unhealthy for Sensitive Groups
11877,Alzenau,Germany,58,Moderate,1,Good,58,Moderate,0,Good,58,Moderate
11878,Amlame,Togo,56,Moderate,1,Good,27,Good,0,Good,56,Moderate
11879,Ampanihy,Madagascar,26,Good,0,Good,26,Good,0,Good,26,Good
11880,Anzhero Sudzhensk,Russian Federation,34,Good,1,Good,17,Good,2,Good,34,Good
11881,Araruama,Brazil,34,Good,0,Good,29,Good,0,Good,34,Good
11882,Areka,Ethiopia,53,Moderate,1,Good,17,Good,0,Good,53,Moderate
11883,Arroyo Grande,United States of America,51,Moderate,1,Good,25,Good,3,Good,51,Moderate
11884,Arth,Switzerland,52,Moderate,1,Good,45,Good,0,Good,52,Moderate
11885,Ashtabula,United States of America,58,Moderate,1,Good,35,Good,2,Good,58,Moderate
11886,Asmar,Afghanistan,151,Unhealthy,2,Good,48,Good,1,Good,151,Unhealthy
11887,Assemini,Italy,67,Moderate,1,Good,67,Moderate,0,Good,21,Good
11888,Asuncion,Paraguay,26,Good,0,Good,16,Good,0,Good,26,Good
11889,Atascadero,United States of America,54,Moderate,2,Good,20,Good,4,Good,54,Moderate
11890,Athgarh,India,136,Unhealthy for Sensitive Groups,3,Good,30,Good,8,Good,136,Unhealthy for Sensitive Groups
11891,Athni,India,121,Unhealthy for Sensitive Groups,2,Good,27,Good,4,Good,121,Unhealthy for Sensitive Groups
11892,Ayutinskiy,Russian Federation,45,Good,1,Good,45,Good,1,Good,25,Good
11893,Bad Aibling,Germany,66,Moderate,1,Good,65,Moderate,0,Good,66,Moderate
11894,Bad Kreuznach,Germany,60,Moderate,1,Good,60,Moderate,0,Good,58,Moderate
11895,Dartford,United Kingdom of Great Britain and Northern Ireland,33,Good,0,Good,33,Good,0,Good,27,Good
11896,Debre Tabor,Ethiopia,53,Moderate,1,Good,20,Good,0,Good,53,Moderate
11897,Del Rio,United States of America,51,Moderate,0,Good,22,Good,1,Good,51,Moderate
11898,Denver,United States of America,53,Moderate,1,Good,27,Good,6,Good,53,Moderate
11899,Devadanapatti,India,101,Unhealthy for Sensitive Groups,2,Good,11,Good,6,Good,101,Unhealthy for Sensitive Groups
11900,Dharampur,India,86,Moderate,1,Good,21,Good,1,Good,86,Moderate
11901,Dhing,India,124,Unhealthy for Sensitive Groups,4,Good,20,Good,8,Good,124,Unhealthy for Sensitive Groups
11902,Dire Dawa,Ethiopia,111,Unhealthy for Sensitive Groups,1,Good,23,Good,1,Good,111,Unhealthy for Sensitive Groups
11903,Dixon,United States of America,44,Good,1,Good,28,Good,5,Good,44,Good
11904,Djougou,Benin,54,Moderate,1,Good,29,Good,0,Good,54,Moderate
11905,Dortyol,Turkey,40,Good,1,Good,40,Good,0,Good,26,Good
11906,Douglasville,United States of America,45,Good,1,Good,45,Good,5,Good,40,Good
11907,Dresden,Germany,54,Moderate,1,Good,44,Good,0,Good,54,Moderate
11908,Dueville,Italy,83,Moderate,1,Good,48,Good,0,Good,83,Moderate
11909,Dumai,Indonesia,70,Moderate,2,Good,16,Good,0,Good,70,Moderate
11910,East Kilbride,United Kingdom of Great Britain and Northern Ireland,38,Good,1,Good,38,Good,1,Good,37,Good
11911,East Los Angeles,United States of America,152,Unhealthy,4,Good,12,Good,28,Good,152,Unhealthy
11912,Eastbourne,United Kingdom of Great Britain and Northern Ireland,33,Good,0,Good,33,Good,0,Good,25,Good
11913,Edina,United States of America,52,Moderate,1,Good,32,Good,1,Good,52,Moderate
11914,El Bagre,Colombia,64,Moderate,1,Good,24,Good,0,Good,64,Moderate
11915,Eldersburg,United States of America,50,Good,1,Good,50,Good,1,Good,38,Good
11916,Elgin,United Kingdom of Great Britain and Northern Ireland,36,Good,1,Good,36,Good,0,Good,33,Good
11917,Encamp,Andorra,32,Good,1,Good,32,Good,0,Good,24,Good
11918,Entebbe,Uganda,54,Moderate,1,Good,21,Good,0,Good,54,Moderate
11919,Estelle,United States of America,34,Good,0,Good,27,Good,1,Good,34,Good
11920,Eustis,United States of America,72,Moderate,1,Good,72,Moderate,1,Good,23,Good
11921,Eysines,France,42,Good,1,Good,42,Good,0,Good,22,Good
11922,Farsala,Greece,106,Unhealthy for Sensitive Groups,1,Good,42,Good,0,Good,106,Unhealthy for Sensitive Groups
11923,Ferentino,Italy,65,Moderate,1,Good,65,Moderate,0,Good,50,Good
11924,Fiorano Modenese,Italy,57,Moderate,1,Good,56,Moderate,0,Good,57,Moderate
11925,Fort Erie,Canada,47,Good,1,Good,31,Good,1,Good,47,Good
11926,Fort Smith,United States of America,58,Moderate,1,Good,55,Moderate,0,Good,58,Moderate
11927,Franconia,United States of America,50,Good,1,Good,50,Good,1,Good,38,Good
11928,Fuli,China,133,Unhealthy for Sensitive Groups,3,Good,30,Good,12,Good,133,Unhealthy for Sensitive Groups
11929,Gaomi,China,139,Unhealthy for Sensitive Groups,5,Good,72,Moderate,11,Good,139,Unhealthy for Sensitive Groups
11930,Garland,United States of America,69,Moderate,2,Good,31,Good,5,Good,69,Moderate
11931,Gavere,Belgium,49,Good,1,Good,37,Good,2,Good,49,Good
11932,Gebre Guracha,Ethiopia,54,Moderate,1,Good,25,Good,0,Good,54,Moderate
11933,Gelendzhik,Russian Federation,39,Good,1,Good,39,Good,0,Good,17,Good
11934,Genas,France,69,Moderate,1,Good,54,Moderate,0,Good,69,Moderate
11935,General Pico,Argentina,15,Good,0,Good,15,Good,0,Good,14,Good
11936,Maharajganj,India,169,Unhealthy,5,Good,49,Good,7,Good,169,Unhealthy
11937,Maisach,Germany,67,Moderate,1,Good,62,Moderate,0,Good,67,Moderate
11938,Malsch,Germany,66,Moderate,1,Good,61,Moderate,0,Good,66,Moderate
11939,Manching,Germany,65,Moderate,1,Good,56,Moderate,0,Good,65,Moderate
11940,Manukan,Philippines,36,Good,1,Good,21,Good,0,Good,36,Good
11941,Maragogi,Brazil,23,Good,0,Good,23,Good,0,Good,14,Good
11942,Marandahalli,India,98,Moderate,2,Good,19,Good,7,Good,98,Moderate
11943,Marcali,Hungary,66,Moderate,1,Good,66,Moderate,0,Good,55,Moderate
11944,Marechal Deodoro,Brazil,24,Good,0,Good,24,Good,0,Good,15,Good
11945,Colorado,Brazil,35,Good,1,Good,19,Good,0,Good,35,Good
11946,Contramaestre,Cuba,87,Moderate,1,Good,38,Good,0,Good,87,Moderate
11947,Corsico,Italy,87,Moderate,1,Good,67,Moderate,0,Good,87,Moderate
11948,Covasna,Romania,48,Good,1,Good,41,Good,0,Good,48,Good
11949,Croix,France,45,Good,1,Good,38,Good,1,Good,45,Good
11951,Dorogobuzh,Russian Federation,32,Good,1,Good,32,Good,0,Good,22,Good
11952,Dubuque,United States of America,41,Good,1,Good,38,Good,2,Good,41,Good
11953,Duxbury,United States of America,52,Moderate,1,Good,26,Good,10,Good,52,Moderate
11954,East Lansing,United States of America,35,Good,1,Good,31,Good,4,Good,35,Good
11955,Ecatepec,Mexico,189,Unhealthy,5,Good,4,Good,21,Good,189,Unhealthy
11956,Eijsden,Netherlands,53,Moderate,1,Good,30,Good,3,Good,53,Moderate
11957,Elista,Russian Federation,37,Good,1,Good,37,Good,0,Good,9,Good
11958,Dalsingh Sarai,India,172,Unhealthy,5,Good,172,Unhealthy,1,Good,154,Unhealthy
11959,Danane,Côte d'Ivoire,82,Moderate,2,Good,18,Good,1,Good,82,Moderate
11960,Daoukro,Côte d'Ivoire,48,Good,1,Good,17,Good,0,Good,48,Good
11961,Darab,Iran (Islamic Republic of),84,Moderate,1,Good,49,Good,0,Good,84,Moderate
11962,Dearborn Heights,United States of America,34,Good,1,Good,34,Good,5,Good,34,Good
11963,Deyang,China,164,Unhealthy,5,Good,50,Good,15,Good,164,Unhealthy
11964,Doctor Phillips,United States of America,68,Moderate,2,Good,6,Good,18,Good,68,Moderate
11965,Dod Ballapur,India,63,Moderate,0,Good,22,Good,0,Good,63,Moderate
11966,Enghien,Belgium,51,Moderate,1,Good,26,Good,5,Good,51,Moderate
11967,Esperanza,Cuba,55,Moderate,1,Good,18,Good,3,Good,55,Moderate
11968,Facatativa,Colombia,121,Unhealthy for Sensitive Groups,4,Good,8,Good,13,Good,121,Unhealthy for Sensitive Groups
11969,Fastiv,Ukraine,37,Good,1,Good,37,Good,1,Good,16,Good
11970,Fatehpur,Pakistan,187,Unhealthy,2,Good,129,Unhealthy for Sensitive Groups,0,Good,187,Unhealthy
11971,Fene,Spain,32,Good,1,Good,32,Good,2,Good,24,Good
11972,Fenyi,China,140,Unhealthy for Sensitive Groups,3,Good,140,Unhealthy for Sensitive Groups,2,Good,85,Moderate
11973,Fleurus,Belgium,58,Moderate,1,Good,25,Good,5,Good,58,Moderate
11974,Fonte Boa,Brazil,19,Good,1,Good,3,Good,0,Good,19,Good
11975,Forest Lake,United States of America,48,Good,1,Good,40,Good,2,Good,48,Good
11976,Kharela,India,169,Unhealthy,3,Good,125,Unhealthy for Sensitive Groups,3,Good,169,Unhealthy
11977,Khon Kaen,Thailand,96,Moderate,2,Good,20,Good,4,Good,96,Moderate
11978,Kikugawa,Japan,71,Moderate,2,Good,33,Good,6,Good,71,Moderate
11979,Kilmarnock,United Kingdom of Great Britain and Northern Ireland,35,Good,1,Good,35,Good,1,Good,35,Good
11980,Kinarut,Malaysia,54,Moderate,2,Good,11,Good,4,Good,54,Moderate
11981,Kingsport,United States of America,37,Good,2,Good,37,Good,5,Good,28,Good
11982,Kinkala,Congo,68,Moderate,2,Good,41,Good,0,Good,68,Moderate
11983,Kolbermoor,Germany,66,Moderate,1,Good,64,Moderate,0,Good,66,Moderate
11984,Koszeg,Hungary,63,Moderate,1,Good,62,Moderate,0,Good,63,Moderate
11985,Kumta,India,27,Good,0,Good,24,Good,0,Good,27,Good
11986,Kuroiso,Japan,66,Moderate,1,Good,13,Good,12,Good,66,Moderate
11987,Kurunegala,Sri Lanka,77,Moderate,1,Good,17,Good,4,Good,77,Moderate
11988,Kuzhithurai,India,68,Moderate,1,Good,24,Good,2,Good,68,Moderate
11989,La Guardia,Bolivia (Plurinational State of),25,Good,0,Good,10,Good,0,Good,25,Good
11990,La Tour De Peilz,Switzerland,51,Moderate,1,Good,40,Good,0,Good,51,Moderate
11991,La Verne,United States of America,150,Unhealthy,4,Good,15,Good,23,Good,150,Unhealthy
11992,Lagos De Moreno,Mexico,51,Moderate,1,Good,31,Good,0,Good,51,Moderate
11993,Lahat,Indonesia,109,Unhealthy for Sensitive Groups,4,Good,3,Good,6,Good,109,Unhealthy for Sensitive Groups
11994,Lainate,Italy,93,Moderate,1,Good,67,Moderate,0,Good,93,Moderate
11995,Laksar,India,162,Unhealthy,5,Good,29,Good,13,Good,162,Unhealthy
11996,Las Choapas,Mexico,67,Moderate,1,Good,23,Good,0,Good,67,Moderate
11997,Lauderdale Lakes,United States of America,30,Good,1,Good,30,Good,2,Good,28,Good
11998,Laupheim,Germany,63,Moderate,1,Good,55,Moderate,0,Good,63,Moderate
11999,Le Pont De Claix,France,55,Moderate,1,Good,41,Good,0,Good,55,Moderate
12000,Lebbeke,Belgium,51,Moderate,1,Good,38,Good,2,Good,51,Moderate
12001,Leduc,Canada,46,Good,1,Good,24,Good,4,Good,46,Good
12002,Lepe,Spain,41,Good,1,Good,41,Good,0,Good,16,Good
12003,Lhokseumawe,Indonesia,88,Moderate,2,Good,21,Good,2,Good,88,Moderate
12004,Liberia,Costa Rica,28,Good,1,Good,27,Good,0,Good,28,Good
12005,Liptovsky Mikulas,Slovakia,65,Moderate,1,Good,45,Good,0,Good,65,Moderate
12006,Lorrach,Germany,62,Moderate,1,Good,53,Moderate,0,Good,62,Moderate
12007,Loures,Portugal,42,Good,1,Good,42,Good,1,Good,17,Good
12008,Luchegorsk,Russian Federation,36,Good,2,Good,25,Good,8,Good,36,Good
12009,Luxemburg,Luxembourg,63,Moderate,1,Good,50,Good,0,Good,63,Moderate
12010,Savalou,Benin,54,Moderate,1,Good,30,Good,0,Good,54,Moderate
12011,Seaham,United Kingdom of Great Britain and Northern Ireland,43,Good,1,Good,38,Good,0,Good,43,Good
12012,Senhora Da Hora,Portugal,41,Good,0,Good,41,Good,1,Good,21,Good
12013,Senigallia,Italy,82,Moderate,1,Good,69,Moderate,0,Good,82,Moderate
12014,Serafimovskiy,Russian Federation,40,Good,1,Good,40,Good,0,Good,8,Good
12015,Seremban,Malaysia,140,Unhealthy for Sensitive Groups,3,Good,14,Good,12,Good,140,Unhealthy for Sensitive Groups
12016,Sergach,Russian Federation,35,Good,1,Good,35,Good,1,Good,30,Good
12017,Seropedica,Brazil,70,Moderate,1,Good,28,Good,3,Good,70,Moderate
12018,Sheregesh,Russian Federation,30,Good,1,Good,30,Good,0,Good,20,Good
12019,Sherrelwood,United States of America,42,Good,1,Good,32,Good,4,Good,42,Good
12020,Shimizu,Japan,70,Moderate,2,Good,26,Good,6,Good,70,Moderate
